grade,month,day,heat_id,nom_length,billets_qty,l1_length,l2_length,l3_length,l1_romb,l2_romb,l3_romb
SAE 1013 CAU,Junio,3,35026079.0,12.0,38,12.02,12.03,,7,,13.0
SAE 1013 CAU,Junio,4,35026080.0,12.0,45,12.02,12.03,,12,12,
SAE 1013 CAU,Junio,4,35026081.0,12.0,39,12.02,12.03,,9,12,
SAE 1013 CAU,Junio,4,35026082.0,12.0,46,12.01,12.02,,9,12,
SAE 1013 CAU,Junio,4,35026083.0,12.0,42,12.02,12.03,,10,11,
SAE 1013 CAU,Junio,4,35026084.0,12.0,45,12.02,12.03,,14,12,
SAE 1013 CAU,Junio,4,35026085.0,12.0,45,12.03,12.03,,12,10,
SAE 1013 CAU,Junio,4,35026086.0,12.0,45,12.02,12.03,,12,7,
SAE 1013 CAU,Junio,4,35026087.0,12.0,43,12.03,12.02,,10,7,
SAE 1013 CAU,Junio,4,35026088.0,12.0,41,12.04,12.02,12.02,9,6,13.0
SAE 1011,Junio,5,35026089.0,4.4,126,4.41,4.4,,2,3,
SAE 1011,Junio,5,35026090.0,4.4,123,4.41,4.4,,2,2,
SAE 1011,Junio,5,35026091.0,4.4,111,4.41,4.41,4.42,2,3,2.0
SAE 1013 CAU,Junio,5,35026092.0,12.0,44,12.03,12.01,12.03,5,7,5.0
SAE 1013 CAU,Junio,5,35026093.0,12.0,46,12.02,12.01,12.02,2,7,7.0
SAE 1013 CAU,Junio,5,35026094.0,12.0,43,12.02,12.01,12.03,2,7,3.0
SAE 1013 CAU,Junio,5,35026095.0,12.0,45,12.03,12.02,12.02,2,4,2.0
SAE 1013 CAU,Junio,5,35026096.0,12.0,43,12.03,12.01,12.02,2,2,2.0
SAE 1013 CAU,Junio,5,35026097.0,12.0,44,12.02,12.02,12.03,2,3,2.0
SAE 1013 CAU,Junio,5,35026098.0,12.0,44,12.02,12.02,12.03,2,3,2.0
SAE 1013 CAU,Junio,5,35026099.0,12.0,40,12.02,12.02,12.03,2,4,2.0
SAE 1011,Junio,6,35026100.0,4.4,113,4.41,4.41,,3,5,
SAE 1013 CAU,Junio,6,35026101.0,12.0,44,12.04,12.04,12.02,4,7,7.0
SAE 1013 CAU,Junio,6,35026102.0,12.0,42,12.02,12.04,12.02,7,9,11.0
SAE 1013 CAU,Junio,6,35026103.0,12.0,42,12.02,12.04,12.02,5,8,12.0
SAE 1013 CAU,Junio,6,35026104.0,12.0,44,12.02,12.02,,4,5,
SAE 1013 CAU,Junio,6,35026105.0,12.0,44,12.03,12.01,,7,6,
SAE 1013 CAU,Junio,6,35026106.0,12.0,45,12.03,12.02,,3,6,
SAE 1013 CAU,Junio,6,35026113.0,12.0,41,12.04,12.01,12.03,2,5,12.0
SAE 1013 CAU,Junio,6,35026114.0,12.0,44,12.02,12.01,12.01,2,5,13.0
SAE 1013 CAU,Junio,6,35026115.0,12.0,49,12.03,,12.02,4,,3.0
SAE 1013 CAU,Junio,6,35026116.0,12.0,42,12.02,12.02,12.03,5,10,5.0
SAE 1013 CAU,Junio,6,35026117.0,12.0,43,12.01,12.03,12.03,2,5,2.0
SAE 1013 CAU,Junio,6,35026118.0,12.0,41,12.03,12.02,12.02,2,4,4.0
SAE 1011,Junio,7,35026119.0,4.4,116,4.41,,4.4,2,,3.0
SAE 1013 CAU,Junio,7,35026120.0,12.0,44,12.02,,12.04,2,,2.0
SAE 1013 CAU,Junio,7,35026121.0,12.0,44,12.02,,12.04,2,,3.0
SAE 1013 CAU,Junio,7,35026122.0,12.0,46,12.02,,12.03,2,,3.0
SAE 1013 CAU,Junio,7,35026123.0,12.0,41,12.03,,12.01,2,,2.0
SAE 1015 CAU,Junio,7,35026107.0,12.0,44,12.02,,12.02,3,,2.0
SAE 1015 CAU,Junio,7,35026108.0,12.0,43,12.03,,12.03,3,,2.0
SAE 1015 CAU,Junio,7,35026109.0,12.0,44,12.02,,12.03,2,,2.0
SAE 1015 CAU,Junio,7,35026110.0,12.0,42,12.02,,12.01,2,,2.0
SAE 1015 CAU,Junio,7,35026111.0,12.0,45,12.01,,12.02,3,,2.0
SAE 1015 CAU,Junio,7,35026112.0,12.0,45,12.02,,12.03,3,,3.0
SAE 1015 CAU,Junio,7,35026128.0,12.0,44,12.01,,12.02,3,,3.0
SAE 1015 CAU,Junio,7,35026129.0,12.0,44,12.03,,12.02,3,,3.0
SAE 1015 CAU,Junio,7,35026130.0,12.0,41,12.01,,12.03,3,,2.0
SAE 1011,Junio,10,35026124.0,4.4,119,4.41,,4.42,2,,3.0
SAE 1015 CAU,Junio,10,35026131.0,12.0,42,12.02,,12.02,4,,2.0
SAE 1015 CAU,Junio,10,35026132.0,12.0,39,12.01,,12.03,2,,2.0
SAE 1015 CAU,Junio,10,35026133.0,12.0,42,12.02,,12.03,3,,2.0
SAE 1015 CAU,Junio,10,35026134.0,12.0,44,12.03,,12.02,2,,4.0
SAE 1015 CAU,Junio,10,35026135.0,12.0,42,12.03,,12.02,2,,3.0
SAE 1015 CAU,Junio,10,35026136.0,12.0,40,12.02,,12.02,3,,3.0
SAE 1028 CAU,Junio,10,35026139.0,12.0,41,12.02,,12.02,3,,3.0
SAE 1028 CAU,Junio,10,35026140.0,12.0,44,12.03,,12.02,3,,4.0
SAE 1028 CAU,Junio,10,35026141.0,12.0,44,12.03,,12.02,3,,2.0
SAE 1028 CAU,Junio,10,35026142.0,12.0,42,12.03,,12.02,2,,3.0
SAE 1028 CAU,Junio,10,35026143.0,12.0,44,12.02,,12.02,2,,2.0
SAE 1028 CAU,Junio,10,35026144.0,12.0,45,12.02,,12.02,3,,2.0
SAE 1028 CAU,Junio,10,35026145.0,12.0,44,12.02,12.01,12.02,3,12,3.0
SAE 1011,Junio,11,35026125.0,4.4,117,4.41,,4.42,3,,2.0
SAE 1028 CAU,Junio,11,35026146.0,12.0,42,12.03,,12.01,4,,6.0
SAE 1028 CAU,Junio,11,35026147.0,12.0,45,12.02,,12.01,3,,2.0
SAE 1028 CAU,Junio,11,35026148.0,12.0,47,12.03,,12.02,3,,2.0
SAE 1028 CAU,Junio,11,35026149.0,12.0,43,12.02,,12.02,2,,2.0
SAE 1028 CAU,Junio,11,35026150.0,12.0,47,12.02,,12.01,2,,2.0
SAE 1028 CAU,Junio,11,35026151.0,12.0,43,12.02,,12.01,1,,2.0
SAE 1028 CAU,Junio,11,35026152.0,12.0,45,12.02,,12.01,2,,2.0
SAE 1028 CAU,Junio,11,35026153.0,12.0,43,12.02,,12.01,2,,5.0
SAE 1028 CAU,Junio,11,35026154.0,12.0,46,12.01,,12.01,2,,4.0
SAE 1028 CAU,Junio,11,35026155.0,12.0,48,12.01,,12.01,2,,2.0
SAE 1030 CAU ,Junio,11,35026165.0,12.0,44,12.01,,12.01,2,,3.0
SAE 1030 CAU ,Junio,11,35026166.0,12.0,44,12.01,,12.01,2,,3.0
SAE 1030 CAU ,Junio,11,35026167.0,12.0,42,12.03,,12.02,2,,3.0
SAE 1011,Junio,12,35026126.0,4.4,116,4.41,,4.4,4,,2.0
SAE 1030 CAU ,Junio,12,35026168.0,12.0,42,12.03,,12.01,6,,4.0
SAE 1028 CAU,Junio,12,35026156.0,12.0,46,12.02,,12.01,2,,2.0
SAE 1028 CAU,Junio,12,35026157.0,12.0,44,12.01,,12.02,2,,2.0
SAE 1028 CAU,Junio,12,35026158.0,12.0,44,12.02,,12.02,1,,2.0
SAE 1028 CAU,Junio,12,35026159.0,12.0,44,12.02,,12.02,2,,3.0
SAE 1028 CAU,Junio,12,35026160.0,12.0,45,12.03,,12.02,2,,2.0
SAE 1028 CAU,Junio,12,35026161.0,12.0,40,12.02,,12.02,2,,5.0
SAE 1028 CAU,Junio,12,35026162.0,12.0,43,12.02,,12.02,2,,4.0
SAE 1028 CAU,Junio,12,35026163.0,12.0,43,12.02,,12.02,2,,3.0
SAE 1028 CAU,Junio,12,35026164.0,12.0,44,12.02,,12.02,2,,3.0
SAE 1011,Agosto,6,35026171.0,4.4,118,4.4,4.41,4.41,4,3,3.0
SAE 1011,Agosto,6,35026172.0,4.4,117,4.4,4.41,4.41,4,3,2.0
SAE 1011,Agosto,7,35026173.0,4.4,127,4.4,4.41,4.41,3,4,2.0
SAE 1011,Agosto,7,35026180.0,4.4,119,4.41,4.4,4.41,4,3,4.0
SAE 1011,Agosto,7,35026181.0,4.4,124,4.4,4.41,4.41,3,4,2.0
SAE 1011,Agosto,7,35026182.0,4.4,124,4.41,4.4,4.41,3,4,3.0
SAE 1011,Agosto,7,35026183.0,4.4,120,4.41,4.4,4.4,2,3,3.0
SAE 1011,Agosto,7,35026184.0,4.4,116,4.42,4.42,4.42,2,2,2.0
SAE 1022,Agosto,7,35026174.0,5.13,99,5.14,5.14,5.14,5,4,4.0
SAE 1022,Agosto,7,35026175.0,5.13,100,5.14,5.14,5.14,5,3,4.0
SAE 1022,Agosto,7,35026176.0,5.13,103,5.14,,5.13,4,,4.0
SAE 1022,Agosto,7,35026177.0,5.13,107,5.14,,5.14,4,,3.0
SAE 1022,Agosto,7,35026178.0,5.13,103,5.14,,5.14,5,,3.0
SAE 1022,Agosto,7,35026179.0,5.13,103,5.14,,5.14,5,,3.0
SAE 1022,Agosto,7,35026185.0,5.13,101,5.14,,5.14,5,,3.0
SAE 1011,Agosto,8,35026186.0,4.4,112,4.41,4.4,4.41,2,5,4.0
SAE 1022,Agosto,8,35026196.0,5.13,101,5.13,5.14,5.14,5,9,8.0
SAE 1022,Agosto,8,35026197.0,5.13,100,5.12,5.13,5.14,6,9,5.0
SAE 1022,Agosto,8,35026198.0,5.13,106,5.13,5.12,5.13,2,9,3.0
SAE 1022,Agosto,8,35026199.0,5.13,104,5.14,5.13,5.14,2,7,2.0
SAE 1022,Agosto,8,35026200.0,5.13,101,5.14,5.15,5.14,2,5,2.0
SAE 1022,Agosto,8,35026201.0,5.13,103,5.14,5.14,5.14,2,4,2.0
SAE 1022,Agosto,8,35026202.0,5.13,102,5.14,5.14,5.14,2,5,2.0
SAE 1022,Agosto,8,35026203.0,5.13,100,5.14,,5.14,3,,2.0
SAE 1022,Agosto,8,35026204.0,5.13,108,5.14,,5.14,2,,2.0
SAE 1022,Agosto,8,35026205.0,5.13,103,5.14,,5.14,2,,2.0
SAE 1022,Agosto,8,35026206.0,5.13,109,5.14,,5.14,5,,2.0
SAE 1022,Agosto,8,35026207.0,5.13,110,5.14,,5.14,6,,3.0
SAE 1011,Agosto,9,35026187.0,4.4,116,4.4,4.41,4.41,4,6,3.0
SAE 1022,Agosto,9,35026208.0,5.13,102,5.13,5.14,5.12,4,10,7.0
SAE 1022,Agosto,9,35026209.0,5.13,107,5.14,5.13,5.13,4,10,3.0
SAE 1022,Agosto,9,35026210.0,5.13,108,5.13,5.14,5.13,6,10,3.0
SAE 1022,Agosto,9,35026211.0,5.13,99,5.12,5.13,5.14,5,10,4.0
SAE 1022,Agosto,9,35026212.0,5.13,101,5.13,5.13,5.13,5,10,3.0
SAE 1022,Agosto,9,35026213.0,5.13,101,5.13,5.13,5.13,4,12,3.0
SAE 1022,Agosto,9,35026214.0,5.13,102,5.13,5.13,5.13,5,12,3.0
SAE 1022,Agosto,9,35026215.0,5.13,105,5.14,5.13,5.13,4,12,4.0
SAE 1022,Agosto,9,35026216.0,5.13,102,5.14,5.13,5.13,5,12,5.0
SAE 1022,Agosto,9,35026217.0,5.13,101,5.13,5.13,5.13,10,12,5.0
SAE 1022,Agosto,9,35026218.0,5.13,106,5.13,5.13,5.13,10,12,4.0
SAE 1022,Agosto,9,35026219.0,5.13,104,5.13,,5.13,10,,5.0
SAE 1022,Agosto,9,35026220.0,5.13,94,5.13,5.13,5.13,10,12,5.0
SAE 1011,Agosto,12,35026188.0,4.4,125,4.4,4.4,4.4,4,7,4.0
SAE 1011,Agosto,12,35026189.0,4.4,129,4.4,4.4,4.4,4,4,4.0
SAE 1011,Agosto,12,35026190.0,4.4,108,4.4,4.4,4.4,4,4,4.0
SAE 1022,Agosto,12,35026221.0,5.13,96,5.13,5.13,5.13,7,10,6.0
SAE 1022,Agosto,12,35026222.0,5.13,101,5.13,5.13,5.13,8,10,4.0
SAE 1022,Agosto,12,35026223.0,5.13,97,5.14,5.14,5.14,5,10,3.0
SAE 1022,Agosto,12,35026224.0,5.13,100,5.13,5.13,5.14,4,13,2.0
SAE 1022,Agosto,12,35026225.0,5.13,100,5.12,5.14,5.13,4,12,2.0
SAE 1022,Agosto,12,35026226.0,5.13,104,5.13,5.13,5.14,3,12,2.0
SAE 1022,Agosto,12,35026227.0,5.13,105,5.12,,5.12,4,,3.0
SAE 1022,Agosto,12,35026228.0,5.13,98,5.14,,5.13,4,,3.0
SAE 1022,Agosto,12,35026229.0,5.13,116,5.13,,5.12,4,,4.0
SAE 1022,Agosto,12,35026230.0,5.13,64,,,5.14,,,5.0
SAE 1011,Agosto,13,35026234.0,4.4,127,4.41,4.4,4.4,3,4,3.0
SAE 1011,Agosto,13,35026235.0,4.4,117,4.41,4.4,4.4,3,4,3.0
SAE 1011,Agosto,13,35026236.0,4.4,131,4.4,4.41,4.4,3,4,3.0
SAE 1011,Agosto,13,35026257.0,4.4,109,4.4,4.41,4.4,2,4,3.0
SAE 1011,Agosto,13,35026258.0,4.4,120,4.4,4.41,4.4,2,4,2.0
SAE 1011,Agosto,13,35026259.0,4.4,116,4.4,4.4,4.41,2,3,3.0
SAE 1011,Agosto,13,35026260.0,4.4,120,4.41,4.4,4.41,2,3,2.0
SAE 1011,Agosto,13,35026261.0,4.4,123,4.4,4.4,4.41,3,3,2.0
SAE 1011,Agosto,13,35026262.0,4.4,122,4.41,4.41,4.4,3,3,2.0
SAE 1011,Agosto,13,35026263.0,4.4,123,4.41,4.4,4.4,3,3,2.0
SAE 1011,Agosto,13,35026264.0,4.4,118,4.4,4.41,4.4,3,2,2.0
SAE 1011,Agosto,13,35026265.0,4.4,126,4.41,4.4,4.41,3,2,2.0
SAE 1011,Agosto,13,35026266.0,4.4,113,4.4,4.41,4.41,3,3,2.0
SAE 1022,Agosto,13,35026237.0,5.13,100,5.13,5.14,5.13,9,9,4.0
SAE 1022,Agosto,13,35026238.0,5.13,97,5.12,5.13,5.12,6,6,2.0
SAE 1011,Agosto,14,35026267.0,4.4,118,4.41,4.4,4.4,4,4,4.0
SAE 1011,Agosto,14,35026268.0,4.4,122,4.41,4.4,4.4,3,4,4.0
SAE 1011,Agosto,14,35026269.0,4.4,114,4.41,4.4,4.4,2,3,2.0
SAE 1011,Agosto,14,35026270.0,4.4,128,4.41,4.41,4.4,2,3,2.0
SAE 1011,Agosto,14,35026271.0,4.4,127,4.41,4.41,4.4,2,3,2.0
SAE 1011,Agosto,14,35026272.0,4.4,108,4.41,4.4,4.4,2,4,2.0
SAE 1011,Agosto,14,35026273.0,4.4,122,4.4,4.41,4.4,2,3,3.0
SAE 1022,Agosto,14,35026231.0,5.13,93,5.13,5.12,5.13,7,9,5.0
SAE 1022,Agosto,14,35026232.0,5.13,91,,5.13,5.14,,9,6.0
SAE 1022,Agosto,14,35026233.0,5.13,106,,5.13,5.13,,9,2.0
SAE 1022,Agosto,14,35026239.0,5.13,106,,5.14,5.12,,9,4.0
SAE 1022,Agosto,14,35026240.0,5.13,97,,5.13,5.14,,6,2.0
SAE 1022,Agosto,14,35026241.0,5.13,104,,5.13,5.14,,7,2.0
SAE 1022,Agosto,14,35026242.0,5.13,80,,5.13,5.14,,7,2.0
SAE 1011,Agosto,15,35026274.0,4.4,122,4.41,4.4,4.41,3,3,3.0
SAE 1011,Agosto,15,35026275.0,4.4,126,4.41,4.4,4.41,2,2,2.0
SAE 1011,Agosto,15,35026276.0,4.4,114,4.41,4.4,4.41,2,2,2.0
SAE 1011,Agosto,15,35026243.0,4.4,119,4.4,4.41,4.41,2,4,4.0
SAE 1011,Agosto,15,35026277.0,4.4,114,4.41,4.4,4.4,2,4,2.0
SAE 1022,Agosto,15,35026244.0,5.13,103,5.13,5.13,5.14,10,9,7.0
SAE 1022,Agosto,15,35026245.0,5.13,100,5.14,5.12,5.12,9,9,2.0
SAE 1022,Agosto,15,35026246.0,5.13,102,5.13,5.13,5.13,4,8,2.0
SAE 1022,Agosto,15,35026247.0,5.13,106,5.14,5.12,5.14,3,6,5.0
SAE 1022,Agosto,15,35026248.0,5.13,99,5.13,5.14,5.14,2,3,4.0
SAE 1011,Agosto,16,35026278.0,4.4,131,4.41,4.41,4.41,4,4,3.0
SAE 1011,Agosto,16,35026279.0,4.4,107,4.41,4.41,4.41,3,3,3.0
SAE 1022,Agosto,16,35026249.0,5.13,103,5.13,5.14,5.14,9,8,7.0
SAE 1022,Agosto,16,35026250.0,5.13,93,5.13,5.14,5.14,9,4,4.0
SAE 1022,Agosto,16,35026251.0,5.13,94,5.13,5.14,5.14,9,4,3.0
SAE 1022,Agosto,16,35026252.0,5.13,67,,5.14,5.14,,3,3.0
SAE 1022,Agosto,16,35026253.0,5.13,95,,5.13,5.14,,3,3.0
SAE 1011,Agosto,16,35026254.0,4.4,123,4.4,4.41,4.41,4,5,3.0
SAE 1011,Agosto,16,35026280.0,4.4,117,,4.41,4.4,,2,3.0
SAE 1011,Agosto,19,35026281.0,4.4,129,4.4,4.41,4.41,2,6,4.0
SAE 1008,Agosto,19,35026302.0,4.4,114,4.4,4.41,4.41,4,4,4.0
SAE 1008,Agosto,19,35026303.0,4.4,123,4.4,4.41,4.41,4,4,
SAE 1008,Agosto,19,35026304.0,4.4,117,4.4,4.41,4.41,3,4,4.0
SAE 1008,Agosto,19,35026305.0,4.4,116,4.4,4.41,4.41,3,4,4.0
SAE 1008,Agosto,19,35026306.0,4.4,118,4.4,4.41,4.4,4,3,4.0
SAE 1008,Agosto,19,35026307.0,4.4,115,4.4,4.41,4.4,4,3,4.0
SAE 1011,Agosto,20,35026282.0,4.4,124,4.41,4.4,4.4,4,8,5.0
SAE 1008,Agosto,20,35026308.0,4.4,120,4.41,4.39,4.4,5,6,2.0
SAE 1008,Agosto,20,35026309.0,4.4,116,4.4,4.41,4.39,4,5,3.0
SAE 1022,Agosto,20,35026310.0,5.13,93,5.13,5.14,5.13,7,8,5.0
SAE 1008,Agosto,20,35026311.0,4.4,119,4.4,4.41,4.41,3,4,2.0
SAE 1008,Agosto,20,35026312.0,4.4,120,4.41,4.4,4.41,3,4,2.0
SAE 1008,Agosto,20,35026313.0,4.4,120,4.41,4.4,4.4,3,5,2.0
SAE 1008,Agosto,20,35026314.0,4.4,109,4.41,4.42,4.42,3,5,2.0
SAE 1011,Agosto,20,35026315.0,4.4,127,4.4,4.41,4.4,4,4,4.0
SAE 1008,Agosto,20,35026316.0,4.4,116,4.4,4.41,4.4,3,5,4.0
SAE 1008,Agosto,20,35026317.0,4.4,110,4.4,4.41,4.4,4,5,4.0
SAE 1008,Agosto,20,35026318.0,4.4,119,4.4,4.41,4.4,4,5,4.0
SAE 1008,Agosto,20,35026319.0,4.4,108,4.4,4.41,4.4,4,4,4.0
SAE 1011,Agosto,21,35026283.0,4.4,123,4.4,4.41,4.41,4,4,3.0
SAE 1008,Agosto,21,35026320.0,4.4,114,4.4,4.4,4.41,5,5,4.0
SAE 1008,Agosto,21,35026321.0,4.4,120,4.4,4.41,4.4,5,4,5.0
SAE 1008,Agosto,21,35026332.0,4.4,121,4.41,4.41,4.39,6,5,5.0
SAE 1008,Agosto,21,35026333.0,4.4,120,4.4,4.41,4.4,5,4,4.0
SAE 1008,Agosto,21,35026334.0,4.4,116,4.4,4.41,4.41,5,4,4.0
SAE 1008,Agosto,21,35026335.0,4.4,127,4.4,4.41,4.41,5,4,4.0
SAE 1011,Agosto,22,35026284.0,4.4,117,4.4,4.41,4.4,5,4,4.0
SAE 1022,Agosto,22,35026342.0,5.13,101,5.13,5.14,5.14,3,10,8.0
SAE 1022,Agosto,22,35026343.0,5.13,102,5.13,5.14,5.14,3,10,7.0
SAE 1022,Agosto,22,35026344.0,5.13,104,5.14,5.13,5.13,3,5,7.0
SAE 1022,Agosto,22,35026345.0,5.13,99,5.13,5.12,5.13,3,5,7.0
SAE 1022,Agosto,22,35026346.0,5.13,105,5.14,5.13,5.13,3,10,7.0
SAE 1008,Agosto,22,35026336.0,4.4,120,4.41,4.4,4.41,4,6,5.0
SAE 1006,Agosto,22,35026322.0,4.4,111,4.4,4.42,4.4,4,7,4.0
SAE 1006,Agosto,22,35026323.0,4.4,121,,4.42,4.4,,6,4.0
SAE 1008,Agosto,22,35026324.0,4.4,136,,4.4,4.4,,6,4.0
SAE 1006,Agosto,22,35026325.0,4.4,116,,4.4,4.4,,3,2.0
SAE 1006,Agosto,22,35026326.0,4.4,113,,4.4,4.4,,4,3.0
SAE 1006,Agosto,22,35026327.0,4.4,113,,4.4,4.4,,4,4.0
SAE 1022,Agosto,23,35026347.0,5.13,105,5.13,5.14,5.14,14,13,12.0
SAE 1022,Agosto,23,35026348.0,5.13,107,5.14,5.13,5.14,10,10,9.0
SAE 1022,Agosto,23,35026349.0,5.13,114,5.14,5.13,5.14,8,8,7.0
SAE 1022,Agosto,23,35026354.0,5.13,95,5.13,5.14,5.13,6,8,6.0
SAE 1022,Agosto,23,35026355.0,5.13,105,5.13,5.13,5.14,6,8,6.0
SAE 1022,Agosto,23,35026356.0,5.13,109,5.14,5.13,5.13,4,7,5.0
SAE 1022,Agosto,23,35026357.0,5.13,99,5.14,5.13,5.13,6,6,6.0
SAE 1022,Agosto,23,35026358.0,5.13,100,5.14,5.13,5.13,9,6,6.0
SAE 1022,Agosto,23,35026359.0,5.13,115,5.14,5.13,5.13,9,6,6.0
SAE 1022,Agosto,23,35026360.0,5.13,94,5.13,5.13,,10,7,
SAE 1022,Agosto,23,35026361.0,5.13,97,5.13,5.14,5.13,10,5,10.0
SAE 1022,Agosto,23,35026362.0,5.13,116,5.13,5.14,5.13,10,6,9.0
SAE 1022,Agosto,23,35026363.0,5.13,88,,5.14,5.13,,7,9.0
SAE 1022,Agosto,23,35026364.0,5.13,89,,5.14,5.13,,6,9.0
SAE 1011,Agosto,27,35026378.0,4.4,107,,4.4,4.4,,4,5.0
SAE 1011,Agosto,27,35026379.0,4.4,109,,4.4,3.67,,3,4.0
SAE 1022,Agosto,27,35026365.0,5.13,96,,5.14,5.14,,8,9.0
SAE 1022,Agosto,27,35026366.0,5.13,35,,5.14,5.14,,8,7.0
SAE 1022,Agosto,27,35026367.0,5.13,107,5.14,,5.14,13,,12.0
SAE 1022,Agosto,27,35026368.0,5.13,98,5.14,,5.14,7,,10.0
SAE 1011,Agosto,28,35026380.0,4.4,100,4.4,,4.4,5,,5.0
SAE 1523,Agosto,28,35026382.0,4.4,114,4.41,,4.4,10,,8.0
SAE 1523,Agosto,28,35026383.0,4.4,110,4.41,,4.41,7,,6.0
SAE 1523,Agosto,28,35026384.0,4.4,129,4.41,,4.4,6,,6.0
SAE 1523,Agosto,28,35026385.0,4.4,114,4.41,,4.4,6,,6.0
SAE 1523,Agosto,28,35026386.0,4.4,124,4.4,,4.41,6,,4.0
SAE 1523,Agosto,28,35026387.0,4.4,128,4.41,,4.4,6,,4.0
SAE 1523,Agosto,28,35026388.0,4.4,120,4.41,,4.4,6,,4.0
SAE 1523,Agosto,28,35026389.0,4.4,115,4.41,,4.4,6,,4.0
SAE 1523,Agosto,28,35026390.0,4.4,114,4.4,,4.41,6,,5.0
SAE 1011,Septiembre,2,35026381.0,4.4,115,4.41,,4.4,4,,2.0
SAE 1022,Septiembre,2,35026410.0,5.13,98,5.14,,5.13,10,,9.0
SAE 1022,Septiembre,2,35026411.0,5.13,103,5.13,,5.12,8,,9.0
SAE 1022,Septiembre,2,35026412.0,5.13,104,5.13,,5.13,8,,9.0
SAE 1022,Septiembre,2,35026413.0,5.13,101,5.13,,5.14,9,,8.0
SAE 1022,Septiembre,2,35026414.0,5.13,101,5.13,,5.14,10,,8.0
SAE 1022,Septiembre,2,35026415.0,5.13,101,5.13,,5.14,8,,5.0
SAE 1022,Septiembre,2,35026416.0,5.13,99,5.13,,5.13,5,,4.0
SAE 1022,Septiembre,2,35026417.0,5.13,101,5.13,,5.13,13,,7.0
SAE 1022,Septiembre,2,35026418.0,5.13,115,5.13,,5.13,12,,7.0
SAE 1022,Septiembre,2,35026419.0,5.13,87,5.13,,5.13,8,,6.0
SAE 1022,Septiembre,2,35026420.0,5.13,104,5.13,,5.14,12,,6.0
SAE 1011,Septiembre,3,35026404.0,4.4,114,5.13,,5.14,6,,3.0
SAE 1022,Septiembre,3,35026421.0,5.13,95,5.13,,5.14,14,,13.0
SAE 1022,Septiembre,3,35026422.0,5.13,99,5.13,,5.14,9,,9.0
SAE 1022,Septiembre,3,35026423.0,5.13,102,5.13,,5.14,6,,5.0
SAE 1022,Septiembre,3,35026424.0,5.13,103,5.13,,5.14,6,,5.0
SAE 1022,Septiembre,3,35026425.0,5.13,99,5.13,,5.13,8,,6.0
SAE 1022,Septiembre,3,35026426.0,5.13,103,5.13,,5.13,12,,7.0
SAE 1022,Septiembre,3,35026427.0,5.13,99,5.13,,5.13,12,,10.0
SAE 1022,Septiembre,3,35026428.0,5.13,11,5.13,,5.13,12,,10.0
SAE 1011,Septiembre,6,35026405.0,4.4,128,,4.4,4.41,,2,4.0
SAE 1022,Septiembre,6,35026406.0,5.13,76,,5.13,5.14,,10,14.0
SAE 1011,Septiembre,6,35026407.0,4.4,104,,4.4,4.4,,3,6.0
SAE 1022,Septiembre,6,35026430.0,5.13,75,,5.13,5.14,,10,10.0
SAE 1022,Septiembre,6,35026431.0,5.13,98,,5.14,5.14,,9,10.0
SAE 1022,Septiembre,6,35026432.0,5.13,102,,5.14,5.14,,9,9.0
SAE 1022,Septiembre,6,35026433.0,5.13,104,,5.13,5.14,,7,9.0
SAE 1022,Septiembre,6,35026458.0,5.13,95,,5.13,5.14,,7,8.0
SAE 1022,Septiembre,6,35026459.0,5.13,99,,5.13,5.14,,7,8.0
SAE 1022,Septiembre,6,35026460.0,5.13,103,,5.13,5.14,,8,9.0
SAE 1022,Septiembre,6,35026461.0,5.13,85,,5.13,5.14,,10,10.0
SAE 1011,Septiembre,9,35026408.0,4.4,102,,4.4,4.4,,3,5.0
SAE 1011,Septiembre,9,35026409.0,4.4,112,,4.4,4.4,,4,5.0
SAE 1022,Septiembre,9,35026462.0,5.13,99,,5.13,5.14,,12,14.0
SAE 1022,Septiembre,9,35026463.0,5.13,83,,5.14,5.13,,9,8.0
SAE 1011,Septiembre,10,35026464.0,4.4,118,,4.4,4.4,,3,6.0
SAE 1523,Septiembre,10,35026485.0,4.4,107,,4.41,4.4,,5,9.0
SAE 1523,Septiembre,10,35026486.0,4.4,123,,4.4,4.41,,3,4.0
SAE 1523,Septiembre,10,35026487.0,4.4,124,,4.41,4.41,,4,7.0
SAE 1523,Septiembre,10,35026488.0,4.4,123,,4.4,4.4,,3,7.0
SAE 1523,Septiembre,10,35026489.0,4.4,119,,4.41,4.41,,4,7.0
SAE 1523,Septiembre,10,35026490.0,4.4,126,,4.41,4.4,,2,5.0
SAE 1523,Septiembre,10,35026491.0,4.4,118,,4.4,4.41,,3,5.0
SAE 1523,Septiembre,10,35026492.0,4.4,117,,4.4,,,3,5.0
SAE 1523,Septiembre,10,35026493.0,4.4,110,,4.41,4.4,,4,3.0
SAE 1011,Septiembre,11,35026509.0,4.4,107,,4.4,4.41,,4,5.0
SAE 1523,Septiembre,11,35026494.0,4.4,111,,4.4,4.41,,4,5.0
SAE 1523,Septiembre,11,35026495.0,4.4,120,,4.4,4.41,,3,4.0
SAE 1523,Septiembre,11,35026496.0,4.4,119,,4.4,4.41,,3,4.0
SAE 1523,Septiembre,11,35026497.0,4.4,121,,4.4,4.41,,2,4.0
SAE 1523,Septiembre,11,35026498.0,4.4,124,,4.41,4.4,,4,4.0
